id,jlpt_level,set_type,display_order,grammar_point,reading_kana,romaji,meaning_id,meaning_en,category_id,lesson_group,structure_pattern,usage_explanation_id,example_jp,example_romaji,example_meaning_id,practice_type,practice_prompt_id,practice_answer,related_points,confusable_with,formality,polarity,register,difficulty_order,tags,is_core_n5,recommended_for_quiz,illustration_path,audio_path,source_basis,source_url,notes
grm_n5_047,N5,core_84_common_n5,47,ね,ね,ne,ya kan; kan; ya,right? isn't it?,sentence_ending,sentence_ending,Sentence + ね,Meminta persetujuan atau menciptakan kesan akrab.,いい天気ですね。,Ii tenki desu ne.,Cuacanya bagus ya.,fill_blank,いい天気です____。,ね,よ,,polite/plain,affirmative,neutral,47,sentence-ending,true,true,/assets/grammar/n5/047/illustration.svg,/assets/audio/grammar/n5/047/example.mp3,JLPTsensei common 84 grammar study-list,https://jlptsensei.com/jlpt-n5-grammar-list/,"Study-list item, not an official JLPT-published grammar specification."
grm_n5_048,N5,core_84_common_n5,48,に,に,ni,ke; pada; di,to; at; in,particle,particles,Time/place/target + に,"Menandai waktu spesifik, tujuan, lokasi keberadaan, atau target.",七時に起きます。,Shichi-ji ni okimasu.,Saya bangun jam tujuh.,fill_blank,七時____起きます。,に,で,,neutral,affirmative,neutral,48,"particle,time,destination",true,true,/assets/grammar/n5/048/illustration.svg,/assets/audio/grammar/n5/048/example.mp3,JLPTsensei common 84 grammar study-list,https://jlptsensei.com/jlpt-n5-grammar-list/,"Study-list item, not an official JLPT-published grammar specification."
grm_n5_049,N5,core_84_common_n5,49,に行く,にいく,ni iku,pergi untuk melakukan,go to do,purpose,movement,Vます-stem + に行く,Menunjukkan tujuan pergi untuk melakukan aktivitas.,本を買いに行きます。,Hon o kai ni ikimasu.,Saya pergi membeli buku.,fill_blank,本を買い____行きます。,に,ために,,polite,affirmative,neutral,49,purpose,true,true,/assets/grammar/n5/049/illustration.svg,/assets/audio/grammar/n5/049/example.mp3,JLPTsensei common 84 grammar study-list,https://jlptsensei.com/jlpt-n5-grammar-list/,"Study-list item, not an official JLPT-published grammar specification."
grm_n5_050,N5,core_84_common_n5,50,にする,にする,ni suru,memutuskan memilih,decide on; choose,choice,change_choice,N + にする,Dipakai saat memilih atau memutuskan sesuatu.,コーヒーにします。,Koohii ni shimasu.,Saya pilih kopi.,fill_blank,コーヒー____します。,に,を,,polite,affirmative,neutral,50,choice,true,true,/assets/grammar/n5/050/illustration.svg,/assets/audio/grammar/n5/050/example.mp3,JLPTsensei common 84 grammar study-list,https://jlptsensei.com/jlpt-n5-grammar-list/,"Study-list item, not an official JLPT-published grammar specification."
grm_n5_051,N5,core_84_common_n5,51,に/へ,に/へ,ni/e,ke arah; menuju,to; toward,particle,movement,Place + に/へ + movement verb,Menunjukkan tujuan atau arah gerakan. へ dibaca e saat menjadi partikel.,学校に行きます。,Gakkou ni ikimasu.,Saya pergi ke sekolah.,fill_blank,学校____行きます。,に/へ,で,,neutral,affirmative,neutral,51,destination,true,true,/assets/grammar/n5/051/illustration.svg,/assets/audio/grammar/n5/051/example.mp3,JLPTsensei common 84 grammar study-list,https://jlptsensei.com/jlpt-n5-grammar-list/,"Study-list item, not an official JLPT-published grammar specification."
grm_n5_052,N5,core_84_common_n5,52,の,の,no,milik; penghubung noun,possessive; of,particle,particles,N1 + の + N2,"Menghubungkan dua noun untuk kepemilikan, kategori, atau relasi.",これは私の本です。,Kore wa watashi no hon desu.,Ini buku saya.,fill_blank,私____本です。,の,,,neutral,affirmative,neutral,52,"particle,possessive",true,true,/assets/grammar/n5/052/illustration.svg,/assets/audio/grammar/n5/052/example.mp3,JLPTsensei common 84 grammar study-list,https://jlptsensei.com/jlpt-n5-grammar-list/,"Study-list item, not an official JLPT-published grammar specification."
grm_n5_053,N5,core_84_common_n5,53,のです,のです,no desu,menjelaskan; penekanan formal,explanatory emphasis,explanation,sentence_ending,Plain form + のです,Versi lebih formal dari んです untuk memberi penjelasan.,今日は休みなのです。,Kyou wa yasumi na no desu.,"Hari ini libur, itulah alasannya.",fill_blank,今日は休み____です。,なの,んです,,polite/formal,affirmative,formal,53,explanation,true,true,/assets/grammar/n5/053/illustration.svg,/assets/audio/grammar/n5/053/example.mp3,JLPTsensei common 84 grammar study-list,https://jlptsensei.com/jlpt-n5-grammar-list/,"Study-list item, not an official JLPT-published grammar specification."
grm_n5_054,N5,core_84_common_n5,54,のが下手,のがへた,no ga heta,tidak pandai melakukan,bad at doing,ability,nominalization,V dictionary + のが下手,Menyatakan tidak mahir melakukan aktivitas.,泳ぐのが下手です。,Oyogu no ga heta desu.,Saya tidak pandai berenang.,fill_blank,泳ぐ____下手です。,のが,のが上手,,polite,affirmative,neutral,54,ability,true,true,/assets/grammar/n5/054/illustration.svg,/assets/audio/grammar/n5/054/example.mp3,JLPTsensei common 84 grammar study-list,https://jlptsensei.com/jlpt-n5-grammar-list/,"Study-list item, not an official JLPT-published grammar specification."
grm_n5_055,N5,core_84_common_n5,55,のが上手,のがじょうず,no ga jouzu,pandai melakukan,good at doing,ability,nominalization,V dictionary + のが上手,Menyatakan mahir melakukan aktivitas.,料理するのが上手です。,Ryouri suru no ga jouzu desu.,Dia pandai memasak.,fill_blank,料理する____上手です。,のが,のが下手,,polite,affirmative,neutral,55,ability,true,true,/assets/grammar/n5/055/illustration.svg,/assets/audio/grammar/n5/055/example.mp3,JLPTsensei common 84 grammar study-list,https://jlptsensei.com/jlpt-n5-grammar-list/,"Study-list item, not an official JLPT-published grammar specification."
grm_n5_056,N5,core_84_common_n5,56,のが好き,のがすき,no ga suki,suka melakukan,like doing,preference,nominalization,V dictionary + のが好き,Menyatakan suka melakukan aktivitas.,本を読むのが好きです。,Hon o yomu no ga suki desu.,Saya suka membaca buku.,fill_blank,本を読む____好きです。,のが,たい,,polite,affirmative,neutral,56,preference,true,true,/assets/grammar/n5/056/illustration.svg,/assets/audio/grammar/n5/056/example.mp3,JLPTsensei common 84 grammar study-list,https://jlptsensei.com/jlpt-n5-grammar-list/,"Study-list item, not an official JLPT-published grammar specification."
grm_n5_057,N5,core_84_common_n5,57,の中でAが一番,のなかでAがいちばん,no naka de A ga ichiban,di antara... A paling...,among; A is the most,superlative,comparisons,Group + の中で + A + が一番 + adjective,Membandingkan satu item dalam sebuah kelompok.,果物の中でりんごが一番好きです。,Kudamono no naka de ringo ga ichiban suki desu.,"Di antara buah, saya paling suka apel.",fill_blank,果物____りんごが一番好きです。,の中で,一番,,polite,affirmative,neutral,57,comparison,true,true,/assets/grammar/n5/057/illustration.svg,/assets/audio/grammar/n5/057/example.mp3,JLPTsensei common 84 grammar study-list,https://jlptsensei.com/jlpt-n5-grammar-list/,"Study-list item, not an official JLPT-published grammar specification."
grm_n5_058,N5,core_84_common_n5,58,ので,ので,node,karena; sebab,because; since,connector,reason,Clause + ので,Memberi alasan dengan nuansa lebih halus daripada から.,雨なので行きません。,Ame na node ikimasen.,"Karena hujan, saya tidak pergi.",fill_blank,雨____行きません。,なので,から,,polite/plain,affirmative,neutral,58,reason,true,true,/assets/grammar/n5/058/illustration.svg,/assets/audio/grammar/n5/058/example.mp3,JLPTsensei common 84 grammar study-list,https://jlptsensei.com/jlpt-n5-grammar-list/,"Study-list item, not an official JLPT-published grammar specification."
grm_n5_059,N5,core_84_common_n5,59,お / ご,お / ご,o / go,awalan sopan,honorific prefix,politeness,politeness,お/ご + noun,Awalan untuk membuat kata terdengar lebih sopan atau hormat.,お名前は何ですか。,Onamae wa nan desu ka.,Siapa nama Anda?,fill_blank,____名前は何ですか。,お,ご,,polite,affirmative,neutral,59,politeness,true,true,/assets/grammar/n5/059/illustration.svg,/assets/audio/grammar/n5/059/example.mp3,JLPTsensei common 84 grammar study-list,https://jlptsensei.com/jlpt-n5-grammar-list/,"Study-list item, not an official JLPT-published grammar specification."
grm_n5_060,N5,core_84_common_n5,60,を,を,o / wo,penanda objek,object marker,particle,particles,N + を + transitive verb,Menandai objek langsung dari aksi.,水を飲みます。,Mizu o nomimasu.,Saya minum air.,fill_blank,水____飲みます。,を,が,,neutral,affirmative,neutral,60,"particle,object",true,true,/assets/grammar/n5/060/illustration.svg,/assets/audio/grammar/n5/060/example.mp3,JLPTsensei common 84 grammar study-list,https://jlptsensei.com/jlpt-n5-grammar-list/,"Study-list item, not an official JLPT-published grammar specification."
grm_n5_061,N5,core_84_common_n5,61,をください,をください,o kudasai,tolong beri saya,please give me,request,requests,N + をください,Meminta benda dengan sopan.,水をください。,Mizu o kudasai.,Tolong beri saya air.,fill_blank,水____ください。,を,て,,polite,request,neutral,61,request,true,true,/assets/grammar/n5/061/illustration.svg,/assets/audio/grammar/n5/061/example.mp3,JLPTsensei common 84 grammar study-list,https://jlptsensei.com/jlpt-n5-grammar-list/,"Study-list item, not an official JLPT-published grammar specification."
grm_n5_062,N5,core_84_common_n5,62,しかし,しかし,shikashi,namun; akan tetapi,however; but,connector,connectors,Sentence. しかし sentence.,Konjungsi formal/netral untuk kontras.,日本語は難しいです。しかし楽しいです。,Nihongo wa muzukashii desu. Shikashi tanoshii desu.,Bahasa Jepang sulit. Namun menyenangkan.,multiple_choice,しかし berarti apa?,namun,そして,それから,neutral/formal,affirmative,written,62,connector,true,true,/assets/grammar/n5/062/illustration.svg,/assets/audio/grammar/n5/062/example.mp3,JLPTsensei common 84 grammar study-list,https://jlptsensei.com/jlpt-n5-grammar-list/,"Study-list item, not an official JLPT-published grammar specification."
grm_n5_063,N5,core_84_common_n5,63,それから,それから,sore kara,lalu; setelah itu,and then; after that,connector,sequence,Sentence. それから sentence.,Menghubungkan urutan kejadian.,朝ご飯を食べます。それから学校へ行きます。,Asagohan o tabemasu. Sore kara gakkou e ikimasu.,Saya sarapan. Setelah itu pergi ke sekolah.,fill_blank,朝ご飯を食べます。____学校へ行きます。,それから,そして,,neutral,affirmative,neutral,63,sequence,true,true,/assets/grammar/n5/063/illustration.svg,/assets/audio/grammar/n5/063/example.mp3,JLPTsensei common 84 grammar study-list,https://jlptsensei.com/jlpt-n5-grammar-list/,"Study-list item, not an official JLPT-published grammar specification."
grm_n5_064,N5,core_84_common_n5,64,そして,そして,soshite,dan; lalu,and; and then,connector,connectors,Sentence. そして sentence.,Menghubungkan dua informasi atau kejadian.,これは安いです。そして便利です。,Kore wa yasui desu. Soshite benri desu.,Ini murah. Dan praktis.,multiple_choice,そして berarti apa?,dan/lalu,tetapi,karena,neutral,affirmative,neutral,64,connector,true,true,/assets/grammar/n5/064/illustration.svg,/assets/audio/grammar/n5/064/example.mp3,JLPTsensei common 84 grammar study-list,https://jlptsensei.com/jlpt-n5-grammar-list/,"Study-list item, not an official JLPT-published grammar specification."
grm_n5_065,N5,core_84_common_n5,65,すぎる,すぎる,sugiru,terlalu,too much,degree,adjectives_verbs,Vます-stem / い-adj stem / な-adj + すぎる,Menyatakan sesuatu berlebihan.,食べすぎました。,Tabesugimashita.,Saya makan terlalu banyak.,fill_blank,食べ____ました。,すぎ,とても,,polite,affirmative,neutral,65,degree,true,true,/assets/grammar/n5/065/illustration.svg,/assets/audio/grammar/n5/065/example.mp3,JLPTsensei common 84 grammar study-list,https://jlptsensei.com/jlpt-n5-grammar-list/,"Study-list item, not an official JLPT-published grammar specification."
grm_n5_066,N5,core_84_common_n5,66,たことがある,たことがある,ta koto ga aru,pernah melakukan,have done before,experience,past_experience,Vた + ことがある,Menyatakan pengalaman pernah melakukan sesuatu.,日本へ行ったことがあります。,Nihon e itta koto ga arimasu.,Saya pernah pergi ke Jepang.,fill_blank,日本へ行った____があります。,こと,つもり,,polite,affirmative,neutral,66,experience,true,true,/assets/grammar/n5/066/illustration.svg,/assets/audio/grammar/n5/066/example.mp3,JLPTsensei common 84 grammar study-list,https://jlptsensei.com/jlpt-n5-grammar-list/,"Study-list item, not an official JLPT-published grammar specification."
grm_n5_067,N5,core_84_common_n5,67,たい,たい,tai,ingin melakukan,want to do,desire,desire,Vます-stem + たい,Menyatakan keinginan melakukan aksi.,日本へ行きたいです。,Nihon e ikitai desu.,Saya ingin pergi ke Jepang.,fill_blank,日本へ行き____です。,たい,ほしい,,polite,affirmative,neutral,67,desire,true,true,/assets/grammar/n5/067/illustration.svg,/assets/audio/grammar/n5/067/example.mp3,JLPTsensei common 84 grammar study-list,https://jlptsensei.com/jlpt-n5-grammar-list/,"Study-list item, not an official JLPT-published grammar specification."
grm_n5_068,N5,core_84_common_n5,68,たり～たり,たり～たり,tari~tari,melakukan hal seperti A dan B,do such things as A and B,listing_actions,sequence,Vた + り、Vた + りする,"Menyebut beberapa contoh aktivitas, tidak harus semua.",休みの日に本を読んだり映画を見たりします。,Yasumi no hi ni hon o yondari eiga o mitari shimasu.,"Saat libur saya membaca buku, menonton film, dan semacamnya.",fill_blank,本を読ん____映画を見____します。,だり / たり,や,,polite,affirmative,neutral,68,"listing,actions",true,true,/assets/grammar/n5/068/illustration.svg,/assets/audio/grammar/n5/068/example.mp3,JLPTsensei common 84 grammar study-list,https://jlptsensei.com/jlpt-n5-grammar-list/,"Study-list item, not an official JLPT-published grammar specification."
grm_n5_069,N5,core_84_common_n5,69,てある,てある,te aru,telah dilakukan dan hasilnya ada,resulting state,aspect,te_form,Transitive Vて + ある,Menunjukkan suatu aksi sengaja dilakukan dan hasilnya masih ada.,ドアが開けてあります。,Doa ga akete arimasu.,Pintunya sudah dibukakan.,fill_blank,ドアが開け____あります。,て,ている,,polite,affirmative,neutral,69,"te-form,result",true,true,/assets/grammar/n5/069/illustration.svg,/assets/audio/grammar/n5/069/example.mp3,JLPTsensei common 84 grammar study-list,https://jlptsensei.com/jlpt-n5-grammar-list/,"Study-list item, not an official JLPT-published grammar specification."
grm_n5_070,N5,core_84_common_n5,70,ている,ている,te iru,sedang; sudah dalam keadaan,doing; state,aspect,te_form,Vて + いる,"Menyatakan aksi sedang berlangsung, kebiasaan, atau keadaan hasil.",今勉強しています。,Ima benkyou shite imasu.,Saya sedang belajar sekarang.,fill_blank,今勉強し____います。,て,てある,,polite,affirmative,neutral,70,"te-form,aspect",true,true,/assets/grammar/n5/070/illustration.svg,/assets/audio/grammar/n5/070/example.mp3,JLPTsensei common 84 grammar study-list,https://jlptsensei.com/jlpt-n5-grammar-list/,"Study-list item, not an official JLPT-published grammar specification."
grm_n5_071,N5,core_84_common_n5,71,てから,てから,te kara,setelah melakukan,after doing,sequence,te_form,Vて + から,Menyatakan urutan setelah melakukan sesuatu.,ご飯を食べてから出かけます。,Gohan o tabete kara dekakemasu.,Saya pergi keluar setelah makan.,fill_blank,ご飯を食べ____出かけます。,てから,前に,,polite,affirmative,neutral,71,"sequence,te-form",true,true,/assets/grammar/n5/071/illustration.svg,/assets/audio/grammar/n5/071/example.mp3,JLPTsensei common 84 grammar study-list,https://jlptsensei.com/jlpt-n5-grammar-list/,"Study-list item, not an official JLPT-published grammar specification."
grm_n5_072,N5,core_84_common_n5,72,てください,てください,te kudasai,tolong lakukan,please do,request,requests,Vて + ください,Meminta orang melakukan sesuatu dengan sopan.,名前を書いてください。,Namae o kaite kudasai.,Tolong tulis nama.,fill_blank,名前を書い____ください。,て,ないで,,polite,request,neutral,72,request,true,true,/assets/grammar/n5/072/illustration.svg,/assets/audio/grammar/n5/072/example.mp3,JLPTsensei common 84 grammar study-list,https://jlptsensei.com/jlpt-n5-grammar-list/,"Study-list item, not an official JLPT-published grammar specification."
grm_n5_073,N5,core_84_common_n5,73,てはいけない,てはいけない,te wa ikenai,tidak boleh,must not; may not,prohibition,requests_rules,Vて + はいけない,Menyatakan larangan.,ここで食べてはいけません。,Koko de tabete wa ikemasen.,Tidak boleh makan di sini.,fill_blank,ここで食べ____いけません。,ては,てもいい,,polite,negative/prohibition,neutral,73,prohibition,true,true,/assets/grammar/n5/073/illustration.svg,/assets/audio/grammar/n5/073/example.mp3,JLPTsensei common 84 grammar study-list,https://jlptsensei.com/jlpt-n5-grammar-list/,"Study-list item, not an official JLPT-published grammar specification."
grm_n5_074,N5,core_84_common_n5,74,てもいいです,てもいいです,temo ii desu,boleh; tidak apa-apa,may; is OK to,permission,requests_rules,Vて + もいい,Meminta atau memberi izin.,入ってもいいですか。,Haitte mo ii desu ka.,Bolehkah saya masuk?,fill_blank,入っ____いいですか。,ても,てはいけない,,polite,permission/question,neutral,74,permission,true,true,/assets/grammar/n5/074/illustration.svg,/assets/audio/grammar/n5/074/example.mp3,JLPTsensei common 84 grammar study-list,https://jlptsensei.com/jlpt-n5-grammar-list/,"Study-list item, not an official JLPT-published grammar specification."
grm_n5_075,N5,core_84_common_n5,75,と,と,to,dan; dengan,and; with,particle,particles,N1 + と + N2 / Person + と + verb,Menghubungkan noun secara lengkap atau menunjukkan bersama seseorang.,友達と行きます。,Tomodachi to ikimasu.,Saya pergi dengan teman.,fill_blank,友達____行きます。,と,や,,neutral,affirmative,neutral,75,"particle,with,and",true,true,/assets/grammar/n5/075/illustration.svg,/assets/audio/grammar/n5/075/example.mp3,JLPTsensei common 84 grammar study-list,https://jlptsensei.com/jlpt-n5-grammar-list/,"Study-list item, not an official JLPT-published grammar specification."
grm_n5_076,N5,core_84_common_n5,76,とき,とき,toki,ketika; saat,when; at the time,time,time,Verb/Adj/N + とき,Menunjukkan waktu terjadinya sesuatu.,子供のとき、よく泳ぎました。,"Kodomo no toki, yoku oyogimashita.","Waktu kecil, saya sering berenang.",fill_blank,子供の____、よく泳ぎました。,とき,前に,,neutral,affirmative,neutral,76,time,true,true,/assets/grammar/n5/076/illustration.svg,/assets/audio/grammar/n5/076/example.mp3,JLPTsensei common 84 grammar study-list,https://jlptsensei.com/jlpt-n5-grammar-list/,"Study-list item, not an official JLPT-published grammar specification."
grm_n5_077,N5,core_84_common_n5,77,とても,とても,totemo,sangat,very,adverb,degree,とても + adjective/adverb,Menekankan tingkat sifat.,とても暑いです。,Totemo atsui desu.,Sangat panas.,fill_blank,____暑いです。,とても,すぎる,,polite,affirmative,neutral,77,degree,true,true,/assets/grammar/n5/077/illustration.svg,/assets/audio/grammar/n5/077/example.mp3,JLPTsensei common 84 grammar study-list,https://jlptsensei.com/jlpt-n5-grammar-list/,"Study-list item, not an official JLPT-published grammar specification."
grm_n5_078,N5,core_84_common_n5,78,つもり,つもり,tsumori,berencana; berniat,plan to; intend to,intention,future_plan,V dictionary / Vない + つもり,Menyatakan rencana atau niat.,明日勉強するつもりです。,Ashita benkyou suru tsumori desu.,Saya berniat belajar besok.,fill_blank,明日勉強する____です。,つもり,たい,,polite,affirmative/negative,neutral,78,intention,true,true,/assets/grammar/n5/078/illustration.svg,/assets/audio/grammar/n5/078/example.mp3,JLPTsensei common 84 grammar study-list,https://jlptsensei.com/jlpt-n5-grammar-list/,"Study-list item, not an official JLPT-published grammar specification."
grm_n5_079,N5,core_84_common_n5,79,は,は,wa,penanda topik,topic marker,particle,particles,N/topic + は,"Menandai topik pembicaraan. Ditulis は, dibaca wa.",私は学生です。,Watashi wa gakusei desu.,Saya pelajar.,fill_blank,私____学生です。,は,が,,neutral,affirmative,neutral,79,"particle,topic",true,true,/assets/grammar/n5/079/illustration.svg,/assets/audio/grammar/n5/079/example.mp3,JLPTsensei common 84 grammar study-list,https://jlptsensei.com/jlpt-n5-grammar-list/,"Study-list item, not an official JLPT-published grammar specification."
grm_n5_080,N5,core_84_common_n5,80,は～より...です,は～より...です,wa ~ yori ... desu,A lebih ... daripada B,A is more ... than B,comparison,comparisons,A は B より adjective です,Membandingkan dua hal dengan fokus pada A.,猫は犬より小さいです。,Neko wa inu yori chiisai desu.,Kucing lebih kecil daripada anjing.,fill_blank,猫は犬____小さいです。,より,のほうが,,polite,affirmative,neutral,80,comparison,true,true,/assets/grammar/n5/080/illustration.svg,/assets/audio/grammar/n5/080/example.mp3,JLPTsensei common 84 grammar study-list,https://jlptsensei.com/jlpt-n5-grammar-list/,"Study-list item, not an official JLPT-published grammar specification."
grm_n5_081,N5,core_84_common_n5,81,はどうですか,はどうですか,wa dou desu ka,bagaimana dengan; bagaimana kalau,how about; how is,question,questions,N/topic + はどうですか,Menanyakan pendapat atau menawarkan pilihan.,コーヒーはどうですか。,Koohii wa dou desu ka.,Bagaimana dengan kopi?,fill_blank,コーヒー____どうですか。,は,,,polite,question,neutral,81,"question,suggestion",true,true,/assets/grammar/n5/081/illustration.svg,/assets/audio/grammar/n5/081/example.mp3,JLPTsensei common 84 grammar study-list,https://jlptsensei.com/jlpt-n5-grammar-list/,"Study-list item, not an official JLPT-published grammar specification."
grm_n5_082,N5,core_84_common_n5,82,や,や,ya,dan; dan lain-lain,and; such as,particle,particles,N1 + や + N2,Menyebut contoh dalam daftar yang tidak lengkap.,パンや卵を買いました。,Pan ya tamago o kaimashita.,"Saya membeli roti, telur, dan lain-lain.",fill_blank,パン____卵を買いました。,や,と,,neutral,affirmative,neutral,82,"particle,list",true,true,/assets/grammar/n5/082/illustration.svg,/assets/audio/grammar/n5/082/example.mp3,JLPTsensei common 84 grammar study-list,https://jlptsensei.com/jlpt-n5-grammar-list/,"Study-list item, not an official JLPT-published grammar specification."
grm_n5_083,N5,core_84_common_n5,83,よ,よ,yo,lho; penekanan,emphasis; you know,sentence_ending,sentence_ending,Sentence + よ,Memberi informasi baru atau menekankan ucapan.,これはおいしいですよ。,Kore wa oishii desu yo.,Ini enak lho.,fill_blank,これはおいしいです____。,よ,ね,,polite/plain,affirmative,neutral,83,sentence-ending,true,true,/assets/grammar/n5/083/illustration.svg,/assets/audio/grammar/n5/083/example.mp3,JLPTsensei common 84 grammar study-list,https://jlptsensei.com/jlpt-n5-grammar-list/,"Study-list item, not an official JLPT-published grammar specification."
grm_n5_084,N5,core_84_common_n5,84,より～ほうが,より～ほうが,yori ~ hou ga,lebih ... daripada ...,more than,comparison,comparisons,A より B のほうが adjective,Membandingkan dua hal dengan fokus pada B sebagai yang lebih.,犬より猫のほうが好きです。,Inu yori neko no hou ga suki desu.,Saya lebih suka kucing daripada anjing.,fill_blank,犬____猫のほうが好きです。,より,は～より,,polite,affirmative,neutral,84,comparison,true,true,/assets/grammar/n5/084/illustration.svg,/assets/audio/grammar/n5/084/example.mp3,JLPTsensei common 84 grammar study-list,https://jlptsensei.com/jlpt-n5-grammar-list/,"Study-list item, not an official JLPT-published grammar specification."
